wavelength,zt532rdc,zt594rdc,zt670rdc-xxrxt,zt491rdc,zt458rdc,zt514rdc,zt561rdc
1149,,,0.951915026,,,0.439067006,
1150,,,0.954982996,,,0.44630599,
1151,,,0.95547998,,,0.451512992,
1152,,,0.957275987,,,0.46014601,
1153,,,0.956547976,,,0.463871002,
1154,,,0.957198977,,,0.472772002,
1155,,,0.960919023,,,0.483994991,
1156,,,0.960379004,,,0.498589993,
1157,,,0.960578978,,,0.51672399,
1158,,,0.96180898,,,0.539511025,
1159,,,0.96390003,,,0.569682002,
1160,,,0.96736002,,,0.603227973,
1161,,,0.966917992,,,0.641080976,
1162,,,0.970067024,,,0.677064002,
1163,,,0.971491992,,,0.707063019,
1164,,,0.974982023,,,0.729833007,
1165,,,0.983648002,,,0.737076998,
1166,,,0.980113983,,,0.736032009,
1167,,,0.97586,,,0.726940989,
1168,,,0.975296021,,,0.718131006,
1169,,,0.975118995,,,0.697187006,
1170,,,0.973738015,,,0.674986005,
1171,,,0.971036017,,,0.660238028,
1172,,,0.966387987,,,0.638662994,
1173,,,0.963554978,,,0.624952018,
1174,,,0.948626995,,,0.60808599,
1175,,,0.945981026,,,0.600071013,
1176,,,0.938042998,,,0.592002988,
1177,,,0.927012026,,,0.576884985,
1178,,,0.912962973,,,0.576057017,
1179,,,0.895218015,,,0.576897979,
1180,,,0.885464013,,,0.569904029,
1181,,,0.873889983,,,0.560856998,
1182,,,0.856985986,,,0.575402975,
1183,,,0.821568012,,,0.563000977,
1184,,,0.808781028,,,0.57425499,
1185,,,0.801460981,,,0.590673029,
1186,,,0.771264017,,,0.578007996,
1187,,,0.752116024,,,0.591229022,
1188,,,0.735197008,,,0.604771018,
1189,,,0.718874991,,,0.600987971,
1190,,,0.676566005,,,0.617771029,
1191,,,0.688986003,,,0.620796025,
1192,,,0.650435984,,,0.617098987,
1193,,,0.618843019,,,0.638746977,
1194,,,0.609820008,,,0.643388987,
1195,,,0.600333989,,,0.676533997,
1196,,,0.579510987,,,0.666899979,
1197,,,0.598776996,,,0.681648016,
1198,,,0.544381022,,,0.691980004,
1199,,,0.545037985,,,0.698104024,
1200,,,0.504414976,,,0.697358012,
